line,bins,fitting_window,bin_width,mu,sigma,c,d,A,mu_err,sigma_err,c_err,d_err,A_err,exact_mu,deviation_in_centroid,A_over_A_err,snr
1107,100,5,0.6060606060605096,1108.2532919223563,1.6367161257758787,-0.2526877514286504,1263.5561077156306,356.23053792180286,0.6257467196604745,0.8727465690254164,5.649730894059272,6233.856914306494,285.5754820487084,1107.016,1.9773046881133955,1.2474128919129106,4208.591809287527
1107,100,8,0.6060606060605096,1108.429411967239,1.5046502771222332,-2.445465209863114,3700.9750078821285,303.14303564620815,0.4130799985128566,0.46838302269673276,1.3970195656433733,1544.6143735166372,101.99131856879202,1107.016,3.421642229900853,2.972243519351517,3882.3097283640036
1107,100,10,0.6060606060605096,1108.3944452475077,1.5235821672991148,-1.9858016240998193,3190.408994835028,310.8013962475529,0.3775864744542619,0.41397872595249857,0.9266959172954451,1024.9941712461848,86.57812899182213,1107.016,3.6506743243385045,3.5898372933990075,3931.0508859784745
1107,200,3,0.3015075376883942,1108.344139421536,9.999999903789515,-0.25658334583919873,58.46470523979313,18935.80229998425,206.0329924417574,756.4694213468655,1544.5707862746804,1600190.1173862536,4323638.355465383,1107.016,0.0064462463307250455,0.004379599018971617,21645.235495678968
1107,200,4,0.3015075376883942,1108.501182482898,1.7749725266983618,-2.6499999999999995,3413.011033386056,259.4934947260131,1.4344764051490324,1.9465558399279075,14.89896633293634,16432.770274281553,638.4158723328242,1107.016,1.03534814345282,0.40646466664088804,2533.3830244847522
1107,200,5,0.3015075376883942,1108.4037305880222,1.8039719850819294,-0.8271297497637534,1399.7699359216715,222.5558929034089,0.8005501174767575,1.146058739611035,4.602573965831959,5075.222012127425,247.7815852680566,1107.016,1.7334712190113608,0.8981938373775521,2346.069611891633
1107,200,8,0.3015075376883942,1108.542980166274,1.3986177277633818,-1.133785472653541,1750.537610083098,139.5482491937771,0.4519582710482552,0.5104951678061003,0.8175499609852129,903.9423802777437,54.59085110626538,1107.016,3.378586617592581,2.5562570717597985,1857.6255093975851
1107,200,10,0.3015075376883942,1108.5264862181712,1.4315444577513508,-1.056271412880984,1663.8831459571009,144.85134974702112,0.4155050534492757,0.4526367096997881,0.5143327602997785,568.903408606753,46.39048749990955,1107.016,3.6353016783596823,3.122436463882893,1892.6011884382092
1107,400,3,0.15037593984970954,1108.9405143444133,9.999999999466876,-0.04268886376550274,1.3294268497504244e-05,7859.536032391597,248.28418284000517,650.6889834095534,779.4530200662522,822700.9355713042,1571146.1497302642,1107.016,0.007751256332157669,0.005002421979483531,9848.24945639217
1107,400,4,0.15037593984970954,1108.6645811861267,1.6754890380210619,-1.849999799218141,2288.9154963180777,120.05455589078166,1.2524437264898787,1.7316389941594337,7.439332553592755,8208.024980525315,284.4068447698933,1107.016,1.3162916235342499,0.42212259690133297,1216.6997617273369
1107,400,5,0.15037593984970954,1108.3927996352465,1.694621107042096,-0.35072221682630567,631.0361386784242,100.27443117769253,0.6236666437587999,0.8907155906082487,1.6957835490569482,1870.5201738921187,86.02178214851529,1107.016,2.207589020552046,1.1656865118717288,1111.8624363261904
1107,400,8,0.15037593984970954,1108.5305756444366,1.4172220278336973,-0.668550123088081,987.091806554199,72.22124037989863,0.4052622515643028,0.45790761263113555,0.36772123665114553,406.5774447408336,25.031617319896217,1107.016,3.7372729352172924,2.8852007226274607,943.5227686496842
1107,400,10,0.15037593984970954,1108.4805984080494,1.465322650896079,-0.5057674464286058,806.0927087686129,76.28821660709782,0.40182273234162685,0.43912954302784385,0.2568290396785507,284.0729173184389,23.291472590737687,1107.016,3.6448868870967157,3.275371117472209,969.7374594319118
